,Date,Title,Artist,Image,PeakPos,LastPos,Weeks,Rank,IsNew
4652,2017-10-17,There's Nothing Holdin' Me Back,Shawn Mendes,,2,3,22,3,False
4653,2017-10-17,Slow Hands,Niall Horan,,2,2,18,4,False
4654,2017-10-17,Strip That Down,Liam Payne Featuring Quavo,,4,5,15,5,False
4655,2017-10-17,Look What You Made Me Do,Taylor Swift,,6,7,7,6,False
4656,2017-10-17,Unforgettable,French Montana Featuring Swae Lee,,6,6,20,7,False
4657,2017-10-17,Shape Of You,Ed Sheeran,,1,8,40,8,False
4658,2017-10-17,Believer,Imagine Dragons,,4,9,24,9,False
4659,2017-10-17,Bodak Yellow (Money Moves),Cardi B,,10,11,9,10,False
4660,2017-10-17,What About Us,P!nk,,11,16,9,11,False
4661,2017-10-17,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,,12,14,6,12,False
4662,2017-10-17,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,,1,10,16,13,False
4663,2017-10-17,That's What I Like,Bruno Mars,,1,12,36,14,False
4664,2017-10-17,Sorry Not Sorry,Demi Lovato,,15,20,7,15,False
4665,2017-10-17,What Lovers Do,Maroon 5 Featuring SZA,,15,15,6,16,False
4666,2017-10-17,Something Just Like This,The Chainsmokers & Coldplay,,3,13,31,17,False
4667,2017-10-17,No Promises,Cheat Codes Featuring Demi Lovato,,17,17,10,18,False
4668,2017-10-17,Body Like A Back Road,Sam Hunt,,8,18,31,19,False
4669,2017-10-17,Too Good At Goodbyes,Sam Smith,,20,23,5,20,False
4670,2017-10-17,Praying,Kesha,,21,24,10,21,False
4671,2017-10-17,Rake It Up,Yo Gotti Featuring Nicki Minaj,,22,25,11,22,False
4672,2017-10-17,Say You Won't Let Go,James Arthur,,4,28,34,23,False
4673,2017-10-17,All The Pretty Girls,Kenny Chesney,,22,22,10,24,False
4674,2017-10-17,Thunder,Imagine Dragons,,25,35,3,25,False
4675,2017-10-17,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,,1,21,25,26,False
4676,2017-10-17,What Ifs,Kane Brown Featuring Lauren Alaina,,27,27,7,27,False
4677,2017-10-17,They Don't Know,Jason Aldean,,28,30,12,28,False
4678,2017-10-17,Mi Gente,J Balvin & Willy William Featuring Beyonce,,29,32,11,29,False
4679,2017-10-17,Small Town Boy,Dustin Lynch,,17,26,14,30,False
4680,2017-10-17,Loyalty.,Kendrick Lamar Featuring Rihanna,,27,29,12,31,False
4681,2017-10-17,When It Rains It Pours,Luke Combs,,32,37,6,32,False
4682,2017-10-17,Unforgettable,Thomas Rhett,,33,36,6,33,False
4683,2017-10-17,More Girls Like You,Kip Moore,,34,38,8,34,False
4684,2017-10-17,Love Galore,SZA Featuring Travis Scott,,34,34,11,35,False
4685,2017-10-17,Every Little Thing,Carly Pearce,,36,39,6,36,False
4686,2017-10-17,Fix A Drink,Chris Janson,,37,42,5,37,False
4687,2017-10-17,Perfect,Ed Sheeran,,38,0,1,38,True
4688,2017-10-17,Heartache On The Dance Floor,Jon Pardi,,24,33,12,39,False
4689,2017-10-17,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,,40,45,4,40,False
4690,2017-10-17,Location,Khalid,,29,41,24,41,False
4691,2017-10-17,Friends,Justin Bieber + BloodPop,,23,31,7,42,False
4692,2017-10-17,Redbone,Childish Gambino,,12,40,25,43,False
4693,2017-10-17,Humble.,Kendrick Lamar,,10,43,25,44,False
4694,2017-10-17,Do I Make You Wanna,Billy Currington,,19,44,17,45,False
4695,2017-10-17,No Such Thing As A Broken Heart,Old Dominion,,19,46,17,46,False
4696,2017-10-17,Light It Up,Luke Bryan,,47,47,2,47,False
4697,2017-10-17,Greatest Love Story,LANCO,,48,0,1,48,True
4698,2017-10-17,Love So Soft,Kelly Clarkson,,49,0,1,49,True
4699,2017-10-17,Ask Me How I Know,Garth Brooks,,48,49,4,50,False
4700,2017-10-24,Feel It Still,Portugal. The Man,,1,2,13,1,False
4701,2017-10-24,Attention,Charlie Puth,,1,1,19,2,False
4702,2017-10-24,There's Nothing Holdin' Me Back,Shawn Mendes,,2,3,23,3,False
4703,2017-10-24,Slow Hands,Niall Horan,,2,4,19,4,False
4704,2017-10-24,Look What You Made Me Do,Taylor Swift,,5,6,8,5,False
4705,2017-10-24,Strip That Down,Liam Payne Featuring Quavo,,4,5,16,6,False
4706,2017-10-24,Unforgettable,French Montana Featuring Swae Lee,,6,7,21,7,False
4707,2017-10-24,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,,8,12,7,8,False
4708,2017-10-24,Shape Of You,Ed Sheeran,,1,8,41,9,False
4709,2017-10-24,What About Us,P!nk,,10,11,10,10,False
4710,2017-10-24,Bodak Yellow (Money Moves),Cardi B,,10,10,10,11,False
4711,2017-10-24,Believer,Imagine Dragons,,4,9,25,12,False
4712,2017-10-24,Sorry Not Sorry,Demi Lovato,,13,15,8,13,False
4713,2017-10-24,What Lovers Do,Maroon 5 Featuring SZA,,14,16,7,14,False
4714,2017-10-24,No Promises,Cheat Codes Featuring Demi Lovato,,15,18,11,15,False
4715,2017-10-24,Something Just Like This,The Chainsmokers & Coldplay,,3,17,32,16,False
4716,2017-10-24,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,,1,13,17,17,False
4717,2017-10-24,That's What I Like,Bruno Mars,,1,14,37,18,False
4718,2017-10-24,Too Good At Goodbyes,Sam Smith,,19,20,6,19,False
4719,2017-10-24,Thunder,Imagine Dragons,,20,25,4,20,False
4720,2017-10-24,Praying,Kesha,,21,21,11,21,False
4721,2017-10-24,Mi Gente,J Balvin & Willy William Featuring Beyonce,,22,29,12,22,False
4722,2017-10-24,Body Like A Back Road,Sam Hunt,,8,19,32,23,False
4723,2017-10-24,What Ifs,Kane Brown Featuring Lauren Alaina,,24,27,8,24,False
4724,2017-10-24,Rake It Up,Yo Gotti Featuring Nicki Minaj,,22,22,12,25,False
4725,2017-10-24,Say You Won't Let Go,James Arthur,,4,23,35,26,False
4726,2017-10-24,When It Rains It Pours,Luke Combs,,27,32,7,27,False
4727,2017-10-24,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,,1,26,26,28,False
4728,2017-10-24,Unforgettable,Thomas Rhett,,29,33,7,29,False
4729,2017-10-24,Small Town Boy,Dustin Lynch,,17,30,15,30,False
4730,2017-10-24,Loyalty.,Kendrick Lamar Featuring Rihanna,,27,31,13,31,False
4731,2017-10-24,More Girls Like You,Kip Moore,,32,34,9,32,False
4732,2017-10-24,All The Pretty Girls,Kenny Chesney,,22,24,11,33,False
4733,2017-10-24,Perfect,Ed Sheeran,,34,38,2,34,False
4734,2017-10-24,Every Little Thing,Carly Pearce,,35,36,7,35,False
4735,2017-10-24,Fix A Drink,Chris Janson,,36,37,6,36,False
4736,2017-10-24,They Don't Know,Jason Aldean,,28,28,13,37,False
4737,2017-10-24,Rockstar,Post Malone Featuring 21 Savage,,38,0,1,38,True
4738,2017-10-24,Love Galore,SZA Featuring Travis Scott,,34,35,12,39,False
4739,2017-10-24,Location,Khalid,,29,41,25,40,False
4740,2017-10-24,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,,40,40,5,41,False
4741,2017-10-24,Greatest Love Story,LANCO,,42,48,2,42,False
4742,2017-10-24,Light It Up,Luke Bryan,,43,47,3,43,False
4743,2017-10-24,Ask Me How I Know,Garth Brooks,,44,50,5,44,False
4744,2017-10-24,Love So Soft,Kelly Clarkson,,45,49,2,45,False
4745,2017-10-24,Do I Make You Wanna,Billy Currington,,19,45,18,46,False
4746,2017-10-24,I Could Use A Love Song,Maren Morris,,47,0,4,47,False
4747,2017-10-24,I'll Name The Dogs,Blake Shelton,,48,0,1,48,True
4748,2017-10-24,Bad At Love,Halsey,,49,0,1,49,True
4749,2017-10-24,Havana,Camila Cabello Featuring Young Thug,,50,0,1,50,True
4750,2017-10-31,Feel It Still,Portugal. The Man,,1,1,14,1,False
4751,2017-10-31,Attention,Charlie Puth,,1,2,20,2,False
4752,2017-10-31,There's Nothing Holdin' Me Back,Shawn Mendes,,2,3,24,3,False
4753,2017-10-31,Strip That Down,Liam Payne Featuring Quavo,,4,6,17,4,False
4754,2017-10-31,Slow Hands,Niall Horan,,2,4,20,5,False
4755,2017-10-31,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,,6,8,8,6,False
4756,2017-10-31,Sorry Not Sorry,Demi Lovato,,7,13,9,7,False
4757,2017-10-31,What About Us,P!nk,,8,10,11,8,False
4758,2017-10-31,Unforgettable,French Montana Featuring Swae Lee,,6,7,22,9,False
4759,2017-10-31,Bodak Yellow (Money Moves),Cardi B,,10,11,11,10,False
4760,2017-10-31,Shape Of You,Ed Sheeran,,1,9,42,11,False
4761,2017-10-31,Believer,Imagine Dragons,,4,12,26,12,False
4762,2017-10-31,What Lovers Do,Maroon 5 Featuring SZA,,13,14,8,13,False
4763,2017-10-31,Thunder,Imagine Dragons,,14,20,5,14,False
4764,2017-10-31,Too Good At Goodbyes,Sam Smith,,15,19,7,15,False
4765,2017-10-31,Mi Gente,J Balvin & Willy William Featuring Beyonce,,16,22,13,16,False
4766,2017-10-31,Something Just Like This,The Chainsmokers & Coldplay,,3,16,33,17,False
4767,2017-10-31,Praying,Kesha,,18,21,12,18,False
4768,2017-10-31,That's What I Like,Bruno Mars,,1,18,38,19,False
4769,2017-10-31,Look What You Made Me Do,Taylor Swift,,5,5,9,20,False
4770,2017-10-31,No Promises,Cheat Codes Featuring Demi Lovato,,15,15,12,21,False
4771,2017-10-31,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,,1,17,18,22,False
4772,2017-10-31,Rake It Up,Yo Gotti Featuring Nicki Minaj,,22,25,13,23,False
4773,2017-10-31,When It Rains It Pours,Luke Combs,,24,27,8,24,False
4774,2017-10-31,What Ifs,Kane Brown Featuring Lauren Alaina,,24,24,9,25,False
4775,2017-10-31,Rockstar,Post Malone Featuring 21 Savage,,26,38,2,26,False
4776,2017-10-31,Body Like A Back Road,Sam Hunt,,8,23,33,27,False
4777,2017-10-31,Unforgettable,Thomas Rhett,,28,29,8,28,False
4778,2017-10-31,More Girls Like You,Kip Moore,,29,32,10,29,False
4779,2017-10-31,Perfect,Ed Sheeran,,30,34,3,30,False
4780,2017-10-31,Say You Won't Let Go,James Arthur,,4,26,36,31,False
4781,2017-10-31,Small Town Boy,Dustin Lynch,,17,30,16,32,False
4782,2017-10-31,Every Little Thing,Carly Pearce,,33,35,8,33,False
4783,2017-10-31,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,,1,28,27,34,False
4784,2017-10-31,Fix A Drink,Chris Janson,,35,36,7,35,False
4785,2017-10-31,Havana,Camila Cabello Featuring Young Thug,,36,50,2,36,False
4786,2017-10-31,Greatest Love Story,LANCO,,37,42,3,37,False
4787,2017-10-31,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,,38,41,6,38,False
4788,2017-10-31,Light It Up,Luke Bryan,,39,43,4,39,False
4789,2017-10-31,All The Pretty Girls,Kenny Chesney,,22,33,12,40,False
4790,2017-10-31,Location,Khalid,,29,40,26,41,False
4791,2017-10-31,Ask Me How I Know,Garth Brooks,,42,44,6,42,False
4792,2017-10-31,Love So Soft,Kelly Clarkson,,43,45,3,43,False
4793,2017-10-31,Love Galore,SZA Featuring Travis Scott,,34,39,13,44,False
4794,2017-10-31,Bad At Love,Halsey,,45,49,2,45,False
4795,2017-10-31,I'll Name The Dogs,Blake Shelton,,46,48,2,46,False
4796,2017-10-31,I Could Use A Love Song,Maren Morris,,47,47,5,47,False
4797,2017-10-31,...Ready For It?,Taylor Swift,,48,0,1,48,True
4798,2017-10-31,Do I Make You Wanna,Billy Currington,,19,46,19,49,False
4799,2017-10-31,Round Here Buzz,Eric Church,,50,0,1,50,True
4800,2017-11-07,Feel It Still,Portugal. The Man,,1,1,15,1,False
4801,2017-11-07,Attention,Charlie Puth,,1,2,21,2,False
4802,2017-11-07,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,,3,6,9,3,False
4803,2017-11-07,Sorry Not Sorry,Demi Lovato,,4,7,10,4,False
4804,2017-11-07,There's Nothing Holdin' Me Back,Shawn Mendes,,2,3,25,5,False
4805,2017-11-07,What About Us,P!nk,,6,8,12,6,False
4806,2017-11-07,Thunder,Imagine Dragons,,7,14,6,7,False
4807,2017-11-07,Strip That Down,Liam Payne Featuring Quavo,,4,4,18,8,False
4808,2017-11-07,Slow Hands,Niall Horan,,2,5,21,9,False
4809,2017-11-07,What Lovers Do,Maroon 5 Featuring SZA,,10,13,9,10,False
4810,2017-11-07,Bodak Yellow (Money Moves),Cardi B,,10,10,12,11,False
4811,2017-11-07,Shape Of You,Ed Sheeran,,1,11,43,12,False
4812,2017-11-07,Unforgettable,French Montana Featuring Swae Lee,,6,9,23,13,False
4813,2017-11-07,Too Good At Goodbyes,Sam Smith,,14,15,8,14,False
4814,2017-11-07,Believer,Imagine Dragons,,4,12,27,15,False
4815,2017-11-07,Praying,Kesha,,16,18,13,16,False
4816,2017-11-07,Mi Gente,J Balvin & Willy William Featuring Beyonce,,16,16,14,17,False
4817,2017-11-07,Something Just Like This,The Chainsmokers & Coldplay,,3,17,34,18,False
4818,2017-11-07,Rockstar,Post Malone Featuring 21 Savage,,19,26,3,19,False
4819,2017-11-07,That's What I Like,Bruno Mars,,1,19,39,20,False
4820,2017-11-07,When It Rains It Pours,Luke Combs,,21,24,9,21,False
4821,2017-11-07,Perfect,Ed Sheeran,,22,30,4,22,False
4822,2017-11-07,Rake It Up,Yo Gotti Featuring Nicki Minaj,,22,23,14,23,False
4823,2017-11-07,Unforgettable,Thomas Rhett,,24,28,9,24,False
4824,2017-11-07,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,,1,22,19,25,False
4825,2017-11-07,Havana,Camila Cabello Featuring Young Thug,,26,36,3,26,False
4826,2017-11-07,Body Like A Back Road,Sam Hunt,,8,27,34,27,False
4827,2017-11-07,Every Little Thing,Carly Pearce,,28,33,9,28,False
4828,2017-11-07,What Ifs,Kane Brown Featuring Lauren Alaina,,24,25,10,29,False
4829,2017-11-07,Fix A Drink,Chris Janson,,30,35,8,30,False
4830,2017-11-07,Greatest Love Story,LANCO,,31,37,4,31,False
4831,2017-11-07,Bad At Love,Halsey,,32,45,3,32,False
4832,2017-11-07,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,,1,34,28,33,False
4833,2017-11-07,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,,34,38,7,34,False
4834,2017-11-07,Light It Up,Luke Bryan,,35,39,5,35,False
4835,2017-11-07,Look What You Made Me Do,Taylor Swift,,5,20,10,36,False
4836,2017-11-07,More Girls Like You,Kip Moore,,29,29,11,37,False
4837,2017-11-07,Ask Me How I Know,Garth Brooks,,38,42,7,38,False
4838,2017-11-07,Love So Soft,Kelly Clarkson,,39,43,4,39,False
4839,2017-11-07,...Ready For It?,Taylor Swift,,40,48,2,40,False
4840,2017-11-07,Location,Khalid,,29,41,27,41,False
4841,2017-11-07,I'll Name The Dogs,Blake Shelton,,42,46,3,42,False
4842,2017-11-07,All The Pretty Girls,Kenny Chesney,,22,40,13,43,False
4843,2017-11-07,I Could Use A Love Song,Maren Morris,,44,47,6,44,False
4844,2017-11-07,Round Here Buzz,Eric Church,,45,50,2,45,False
4845,2017-11-07,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,,46,0,1,46,True
4846,2017-11-07,Love Galore,SZA Featuring Travis Scott,,34,44,14,47,False
4847,2017-11-07,Like I Loved You,Brett Young,,48,0,1,48,True
4848,2017-11-07,Bank Account,21 Savage,,49,0,1,49,True
4849,2017-11-07,Do I Make You Wanna,Billy Currington,,19,49,20,50,False
4850,2017-11-14,Feel It Still,Portugal. The Man,,1,1,16,1,False
4851,2017-11-14,Thunder,Imagine Dragons,,2,7,7,2,False
4852,2017-11-14,Attention,Charlie Puth,,1,2,22,3,False
4853,2017-11-14,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,,3,3,10,4,False
4854,2017-11-14,Sorry Not Sorry,Demi Lovato,,4,4,11,5,False
4855,2017-11-14,What About Us,P!nk,,6,6,13,6,False
4856,2017-11-14,There's Nothing Holdin' Me Back,Shawn Mendes,,2,5,26,7,False
4857,2017-11-14,What Lovers Do,Maroon 5 Featuring SZA,,8,10,10,8,False
4858,2017-11-14,Strip That Down,Liam Payne Featuring Quavo,,4,8,19,9,False
4859,2017-11-14,Slow Hands,Niall Horan,,2,9,22,10,False
4860,2017-11-14,Too Good At Goodbyes,Sam Smith,,11,14,9,11,False
4861,2017-11-14,Bodak Yellow (Money Moves),Cardi B,,10,11,13,12,False
4862,2017-11-14,Shape Of You,Ed Sheeran,,1,12,44,13,False
4863,2017-11-14,Rockstar,Post Malone Featuring 21 Savage,,14,19,4,14,False
4864,2017-11-14,Mi Gente,J Balvin & Willy William Featuring Beyonce,,15,17,15,15,False
4865,2017-11-14,Praying,Kesha,,16,16,14,16,False
4866,2017-11-14,Havana,Camila Cabello Featuring Young Thug,,17,26,4,17,False
4867,2017-11-14,Unforgettable,French Montana Featuring Swae Lee,,6,13,24,18,False
4868,2017-11-14,Believer,Imagine Dragons,,4,15,28,19,False
4869,2017-11-14,Perfect,Ed Sheeran,,20,22,5,20,False
4870,2017-11-14,That's What I Like,Bruno Mars,,1,20,40,21,False
4871,2017-11-14,Something Just Like This,The Chainsmokers & Coldplay,,3,18,35,22,False
4872,2017-11-14,Unforgettable,Thomas Rhett,,23,24,10,23,False
4873,2017-11-14,When It Rains It Pours,Luke Combs,,21,21,10,24,False
4874,2017-11-14,Rake It Up,Yo Gotti Featuring Nicki Minaj,,22,23,15,25,False
4875,2017-11-14,Every Little Thing,Carly Pearce,,26,28,10,26,False
4876,2017-11-14,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,,1,25,20,27,False
4877,2017-11-14,Body Like A Back Road,Sam Hunt,,8,27,35,28,False
4878,2017-11-14,Fix A Drink,Chris Janson,,29,30,9,29,False
4879,2017-11-14,Greatest Love Story,LANCO,,30,31,5,30,False
4880,2017-11-14,Bad At Love,Halsey,,31,32,4,31,False
4881,2017-11-14,What Ifs,Kane Brown Featuring Lauren Alaina,,24,29,11,32,False
4882,2017-11-14,...Ready For It?,Taylor Swift,,33,40,3,33,False
4883,2017-11-14,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,,34,34,8,34,False
4884,2017-11-14,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,,35,46,2,35,False
4885,2017-11-14,Light It Up,Luke Bryan,,35,35,6,36,False
4886,2017-11-14,Ask Me How I Know,Garth Brooks,,37,38,8,37,False
4887,2017-11-14,Love So Soft,Kelly Clarkson,,38,39,5,38,False
4888,2017-11-14,I'll Name The Dogs,Blake Shelton,,39,42,4,39,False
4889,2017-11-14,Round Here Buzz,Eric Church,,40,45,3,40,False
4890,2017-11-14,I Could Use A Love Song,Maren Morris,,41,44,7,41,False
4891,2017-11-14,Location,Khalid,,29,41,28,42,False
4892,2017-11-14,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,,1,33,29,43,False
4893,2017-11-14,How Long,Charlie Puth,,44,0,1,44,True
4894,2017-11-14,I Get The Bag,Gucci Mane Featuring Migos,,45,0,1,45,True
4895,2017-11-14,Like I Loved You,Brett Young,,46,48,2,46,False
4896,2017-11-14,New Rules,Dua Lipa,,47,0,1,47,True
4897,2017-11-14,Losing Sleep,Chris Young,,48,0,1,48,True
4898,2017-11-14,Smooth,Florida Georgia Line,,49,0,1,49,True
4899,2017-11-14,Bank Account,21 Savage,,49,49,2,50,False
4900,2017-11-21,Feel It Still,Portugal. The Man,,1,1,17,1,False
4901,2017-11-21,Thunder,Imagine Dragons,,2,2,8,2,False
4902,2017-11-21,What About Us,P!nk,,3,6,14,3,False
4903,2017-11-21,Attention,Charlie Puth,,1,3,23,4,False
4904,2017-11-21,Sorry Not Sorry,Demi Lovato,,4,5,12,5,False
4905,2017-11-21,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,,3,4,11,6,False
4906,2017-11-21,What Lovers Do,Maroon 5 Featuring SZA,,7,8,11,7,False
4907,2017-11-21,There's Nothing Holdin' Me Back,Shawn Mendes,,2,7,27,8,False
4908,2017-11-21,Havana,Camila Cabello Featuring Young Thug,,9,17,5,9,False
4909,2017-11-21,Rockstar,Post Malone Featuring 21 Savage,,10,14,5,10,False
4910,2017-11-21,Too Good At Goodbyes,Sam Smith,,11,11,10,11,False
4911,2017-11-21,Strip That Down,Liam Payne Featuring Quavo,,4,9,20,12,False
4912,2017-11-21,Slow Hands,Niall Horan,,2,10,23,13,False
4913,2017-11-21,Mi Gente,J Balvin & Willy William Featuring Beyonce,,14,15,16,14,False
4914,2017-11-21,Bodak Yellow (Money Moves),Cardi B,,10,12,14,15,False
4915,2017-11-21,Praying,Kesha,,16,16,15,16,False
4916,2017-11-21,Perfect,Ed Sheeran,,17,20,6,17,False
4917,2017-11-21,Shape Of You,Ed Sheeran,,1,13,45,18,False
4918,2017-11-21,Unforgettable,French Montana Featuring Swae Lee,,6,18,25,19,False
4919,2017-11-21,Believer,Imagine Dragons,,4,19,29,20,False
4920,2017-11-21,That's What I Like,Bruno Mars,,1,21,41,21,False
4921,2017-11-21,Something Just Like This,The Chainsmokers & Coldplay,,3,22,36,22,False
4922,2017-11-21,Every Little Thing,Carly Pearce,,23,26,11,23,False
4923,2017-11-21,Unforgettable,Thomas Rhett,,23,23,11,24,False
4924,2017-11-21,Bad At Love,Halsey,,25,31,5,25,False
4925,2017-11-21,Greatest Love Story,LANCO,,26,30,6,26,False
4926,2017-11-21,When It Rains It Pours,Luke Combs,,21,24,11,27,False
4927,2017-11-21,Fix A Drink,Chris Janson,,28,29,10,28,False
4928,2017-11-21,...Ready For It?,Taylor Swift,,29,33,4,29,False
4929,2017-11-21,Body Like A Back Road,Sam Hunt,,8,28,36,30,False
4930,2017-11-21,Rake It Up,Yo Gotti Featuring Nicki Minaj,,22,25,16,31,False
4931,2017-11-21,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,,1,27,21,32,False
4932,2017-11-21,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,,33,35,3,33,False
4933,2017-11-21,Ask Me How I Know,Garth Brooks,,34,37,9,34,False
4934,2017-11-21,Light It Up,Luke Bryan,,35,36,7,35,False
4935,2017-11-21,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,,34,34,9,36,False
4936,2017-11-21,I'll Name The Dogs,Blake Shelton,,37,39,5,37,False
4937,2017-11-21,What Ifs,Kane Brown Featuring Lauren Alaina,,24,32,12,38,False
4938,2017-11-21,Love So Soft,Kelly Clarkson,,38,38,6,39,False
4939,2017-11-21,Round Here Buzz,Eric Church,,40,40,4,40,False
4940,2017-11-21,How Long,Charlie Puth,,41,44,2,41,False
4941,2017-11-21,I Could Use A Love Song,Maren Morris,,41,41,8,42,False
4942,2017-11-21,Like I Loved You,Brett Young,,43,46,3,43,False
4943,2017-11-21,New Rules,Dua Lipa,,44,47,2,44,False
4944,2017-11-21,I Get The Bag,Gucci Mane Featuring Migos,,45,45,2,45,False
4945,2017-11-21,Losing Sleep,Chris Young,,46,48,2,46,False
4946,2017-11-21,Yours,Russell Dickerson,,47,0,1,47,True
4947,2017-11-21,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,,1,43,30,48,False
4948,2017-11-21,Smooth,Florida Georgia Line,,49,49,2,49,False
4949,2017-11-21,Bank Account,21 Savage,,49,50,3,50,False
4950,2017-11-28,Thunder,Imagine Dragons,,1,2,9,1,False
4951,2017-11-28,Feel It Still,Portugal. The Man,,1,1,18,2,False
4952,2017-11-28,Havana,Camila Cabello Featuring Young Thug,,3,9,6,3,False
4953,2017-11-28,What About Us,P!nk,,3,3,15,4,False
4954,2017-11-28,Rockstar,Post Malone Featuring 21 Savage,,5,10,6,5,False
4955,2017-11-28,What Lovers Do,Maroon 5 Featuring SZA,,6,7,12,6,False
4956,2017-11-28,Sorry Not Sorry,Demi Lovato,,4,5,13,7,False
4957,2017-11-28,Attention,Charlie Puth,,1,4,24,8,False
4958,2017-11-28,Too Good At Goodbyes,Sam Smith,,9,11,11,9,False
4959,2017-11-28,Perfect,Ed Sheeran,,10,17,7,10,False
4960,2017-11-28,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,,3,6,12,11,False
4961,2017-11-28,There's Nothing Holdin' Me Back,Shawn Mendes,,2,8,28,12,False
4962,2017-11-28,Praying,Kesha,,13,16,16,13,False
4963,2017-11-28,Mi Gente,J Balvin & Willy William Featuring Beyonce,,14,14,17,14,False
4964,2017-11-28,Strip That Down,Liam Payne Featuring Quavo,,4,12,21,15,False
4965,2017-11-28,Slow Hands,Niall Horan,,2,13,24,16,False
4966,2017-11-28,Bodak Yellow (Money Moves),Cardi B,,10,15,15,17,False
4967,2017-11-28,Bad At Love,Halsey,,18,25,6,18,False
4968,2017-11-28,Shape Of You,Ed Sheeran,,1,18,46,19,False
4969,2017-11-28,That's What I Like,Bruno Mars,,1,21,42,20,False
4970,2017-11-28,Fix A Drink,Chris Janson,,21,28,11,21,False
4971,2017-11-28,Greatest Love Story,LANCO,,22,26,7,22,False
4972,2017-11-28,...Ready For It?,Taylor Swift,,23,29,5,23,False
4973,2017-11-28,Unforgettable,French Montana Featuring Swae Lee,,6,19,26,24,False
4974,2017-11-28,Believer,Imagine Dragons,,4,20,30,25,False
4975,2017-11-28,Unforgettable,Thomas Rhett,,23,24,12,26,False
4976,2017-11-28,Something Just Like This,The Chainsmokers & Coldplay,,3,22,37,27,False
4977,2017-11-28,Love.,Kendrick Lamar Featuring Zacari,,28,0,1,28,True
4978,2017-11-28,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,,29,33,4,29,False
4979,2017-11-28,When It Rains It Pours,Luke Combs,,21,27,12,30,False
4980,2017-11-28,Ask Me How I Know,Garth Brooks,,31,34,10,31,False
4981,2017-11-28,Light It Up,Luke Bryan,,32,35,8,32,False
4982,2017-11-28,Rake It Up,Yo Gotti Featuring Nicki Minaj,,22,31,17,33,False
4983,2017-11-28,I'll Name The Dogs,Blake Shelton,,34,37,6,34,False
4984,2017-11-28,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,,34,36,10,35,False
4985,2017-11-28,How Long,Charlie Puth,,36,41,3,36,False
4986,2017-11-28,Round Here Buzz,Eric Church,,37,40,5,37,False
4987,2017-11-28,New Rules,Dua Lipa,,38,44,3,38,False
4988,2017-11-28,Every Little Thing,Carly Pearce,,23,23,12,39,False
4989,2017-11-28,What Ifs,Kane Brown Featuring Lauren Alaina,,24,38,13,40,False
4990,2017-11-28,Like I Loved You,Brett Young,,41,43,4,41,False
4991,2017-11-28,Love So Soft,Kelly Clarkson,,38,39,7,42,False
4992,2017-11-28,I Could Use A Love Song,Maren Morris,,41,42,9,43,False
4993,2017-11-28,Losing Sleep,Chris Young,,44,46,3,44,False
4994,2017-11-28,I Get The Bag,Gucci Mane Featuring Migos,,45,45,3,45,False
4995,2017-11-28,Yours,Russell Dickerson,,46,47,2,46,False
4996,2017-11-28,Smooth,Florida Georgia Line,,47,49,3,47,False
4997,2017-11-28,MotorSport,"Migos, Nicki Minaj & Cardi B",,48,0,1,48,True
4998,2017-11-28,Lights Down Low,MAX Featuring gnash,,49,0,1,49,True
4999,2017-11-28,The Weekend,SZA,,50,0,1,50,True
5000,2017-12-05,Thunder,Imagine Dragons,,1,1,10,1,False
5001,2017-12-05,Feel It Still,Portugal. The Man,,1,2,19,2,False
5002,2017-12-05,Havana,Camila Cabello Featuring Young Thug,,3,3,7,3,False
